time,"latitude[unit=""degrees_north""]","longitude[unit=""degrees_east""]","temperature01[unit=""deg_C""]","temperature02[unit=""deg_C""]","temperature03[unit=""deg_C""]","temperature04[unit=""deg_C""]","temperature05[unit=""deg_C""]","temperature06[unit=""deg_C""]","temperature07[unit=""deg_C""]","temperature08[unit=""deg_C""]","temperature09[unit=""deg_C""]","temperature10[unit=""deg_C""]","temperature11[unit=""deg_C""]","temperature12[unit=""deg_C""]","temperature13[unit=""deg_C""]","temperature14[unit=""deg_C""]","temperature15[unit=""deg_C""]","temperature16[unit=""deg_C""]","temperature17[unit=""deg_C""]","temperature18[unit=""deg_C""]","temperature19[unit=""deg_C""]","temperature20[unit=""deg_C""]","temperature21[unit=""deg_C""]","temperature22[unit=""deg_C""]","temperature23[unit=""deg_C""]","temperature24[unit=""deg_C""]","timestamp[unit=""1""]","temperature03b[unit=""deg_C""]"
2017-09-05T02:19:10.320Z,45.933,-130.013,3.6338,2.5762,10.5965,3.2054,4.0331,2.9693,2.9125,2.6344,2.7779,3.3232,3.2845,5.4781,2.864,3.0586,3.0141,2.7326,4.0865,3.8322,3.4327,2.7014,2.5999,3.5095,2.6775,2.5861,3.16E+09,5.29825
2017-09-05T02:19:20.320Z,45.933,-130.013,3.6357,2.578,10.6324,3.3171,3.9581,2.9608,2.9182,2.6344,2.7788,3.324,3.339,5.484,2.8602,3.054,3.0124,2.7383,4.0847,3.8501,3.4025,2.7026,2.5995,3.4944,2.687,2.5906,3.16E+09,5.3162
2017-09-05T02:19:30.320Z,45.933,-130.013,3.644,2.5785,10.6472,3.4508,3.8889,2.9529,2.9167,2.6331,2.7827,3.3217,3.4083,5.5176,2.8553,3.051,3.0099,2.7416,4.0815,3.8854,3.3689,2.7044,2.597,3.4853,2.6973,2.5924,3.16E+09,5.3236
2017-09-05T02:19:40.319Z,45.933,-130.013,3.6559,2.5793,10.6228,3.5944,3.8273,2.9432,2.9078,2.632,2.7856,3.3179,3.5012,5.5285,2.8484,3.0466,3.0065,2.7448,4.0667,3.9312,3.3319,2.7083,2.5974,3.4834,2.7075,2.5938,3.16E+09,5.3114
2017-09-05T02:19:50.318Z,45.933,-130.013,3.6663,2.5789,10.5918,3.7411,3.7739,2.9352,2.8962,2.6317,2.7895,3.3111,3.6162,5.4933,2.8404,3.0431,3.0022,2.7495,4.0431,3.9741,3.2913,2.7135,2.5973,3.4757,2.7151,2.5978,3.16E+09,5.2959
2017-09-05T02:20:00.318Z,45.933,-130.013,3.6746,2.5789,10.5038,3.8828,3.7254,2.9282,2.8855,2.6325,2.7931,3.3018,3.739,5.4215,2.832,3.0392,2.9956,2.8098,4.0275,4.0128,3.2471,2.7194,2.5988,3.459,2.7185,2.6031,3.16E+09,5.2519
2017-09-05T02:20:10.320Z,45.933,-130.013,3.6833,2.5782,10.379,4.0241,3.6782,2.9201,2.8789,2.6337,2.7971,3.2923,3.8413,5.3482,2.8249,3.04,2.9882,2.9355,4.0319,4.0488,3.2017,2.7277,2.6008,3.4359,2.7155,2.6079,3.16E+09,5.1895
2017-09-05T02:20:20.319Z,45.933,-130.013,3.6978,2.5788,10.2519,4.156,3.6337,2.9132,2.8793,2.6368,2.8012,3.2816,3.9175,5.3087,2.822,3.0457,2.9773,3.0887,4.063,4.0758,3.1582,2.7372,2.6025,3.3991,2.7042,2.6114,3.16E+09,5.12595
2017-09-05T02:20:30.318Z,45.933,-130.013,3.7258,2.5791,10.1219,4.2718,3.5891,2.9058,2.8838,2.6432,2.8055,3.269,3.9644,5.2786,2.8253,3.0602,2.9647,3.2327,4.1036,4.0909,3.1176,2.7484,2.6049,3.3455,2.6882,2.6098,3.16E+09,5.06095
2017-09-05T02:20:40.320Z,45.933,-130.013,3.7577,2.5798,10.0677,4.3561,3.5426,2.8989,2.8844,2.6524,2.8097,3.2562,3.9732,5.2751,2.8326,3.091,2.9536,3.368,4.1475,4.099,3.0798,2.7616,2.6087,3.2791,2.6686,2.6046,3.16E+09,5.03385
2017-09-05T02:20:50.319Z,45.933,-130.013,3.7881,2.5798,10.1158,4.4114,3.491,2.8942,2.882,2.664,2.814,3.2427,3.9474,5.2931,2.8403,3.1342,2.9528,3.4865,4.1801,4.0848,3.0443,2.7756,2.612,3.2093,2.6497,2.5987,3.16E+09,5.0579
2017-09-05T02:21:00.318Z,45.933,-130.013,3.816,2.5806,10.1607,4.4595,3.4396,2.8898,2.8782,2.6861,2.8169,3.2283,3.8984,5.3131,2.8483,3.1861,2.966,3.5705,4.2155,4.0425,3.0123,2.7867,2.616,3.1416,2.6315,2.5938,3.16E+09,5.08035
2017-09-05T02:21:10.320Z,45.933,-130.013,3.8439,2.5802,10.1297,4.4941,3.3876,2.8873,2.8753,2.717,2.8214,3.2131,3.8367,5.3133,2.8524,3.233,2.9929,3.6346,4.252,3.9774,2.98,2.7948,2.6231,3.0782,2.6165,2.5924,3.16E+09,5.06485
2017-09-05T02:21:20.319Z,45.933,-130.013,3.8734,2.5805,10.0464,4.4941,3.3392,2.8831,2.8745,2.7451,2.8266,3.1976,3.7703,5.2809,2.8559,3.2693,3.0297,3.6853,4.2832,3.9047,2.95,2.8018,2.6355,3.0303,2.6043,2.5999,3.16E+09,5.0232
2017-09-05T02:21:30.320Z,45.933,-130.013,3.9041,2.5799,9.9693,4.4733,3.2942,2.8776,2.8765,2.7666,2.8314,3.1816,3.708,5.2259,2.8555,3.2885,3.0708,3.7218,4.3242,3.8298,2.9229,2.808,2.6557,2.9981,2.5975,2.6112,3.16E+09,4.98465
2017-09-05T02:21:40.320Z,45.933,-130.013,3.9284,2.5773,9.9589,4.4424,3.2497,2.8712,2.8785,2.7797,2.8369,3.1666,3.6562,5.178,2.8539,3.2954,3.1173,3.7509,4.3544,3.7553,2.8998,2.8153,2.6739,2.9732,2.5948,2.6237,3.16E+09,4.97945
2017-09-05T02:21:50.317Z,45.933,-130.013,3.9408,2.573,10.0122,4.4017,3.2087,2.8636,2.8752,2.7863,2.8421,3.1503,3.6168,5.1987,2.851,3.294,3.1623,3.7747,4.4016,3.6863,2.8817,2.823,2.6887,2.9596,2.595,2.6369,3.16E+09,5.0061
2017-09-05T02:22:00.319Z,45.933,-130.013,3.9444,2.5689,10.1037,4.3709,3.17,2.8578,2.8676,2.7852,2.847,3.1351,3.5988,5.2844,2.848,3.2887,3.2008,3.7882,4.4783,3.629,2.8728,2.8293,2.7018,2.9588,2.5958,2.6509,3.16E+09,5.05185
2017-09-05T02:22:10.320Z,45.933,-130.013,3.9441,2.5648,10.1897,4.3632,3.1421,2.8525,2.8562,2.781,2.8516,3.1215,3.6064,5.3947,2.8458,3.277,3.2318,3.7914,4.5346,3.5913,2.8665,2.8322,2.7131,2.9545,2.5947,2.662,3.16E+09,5.09485
2017-09-05T02:22:20.321Z,45.933,-130.013,3.9424,2.5623,10.2699,4.3791,3.1278,2.8492,2.8463,2.7751,2.855,3.1057,3.6221,5.5222,2.8428,3.266,3.2528,3.8262,4.5808,3.5789,2.8555,2.8324,2.7222,2.9367,2.5908,2.6719,3.16E+09,5.13495
2017-09-05T02:22:30.321Z,45.933,-130.013,3.9392,2.5622,10.3221,4.4146,3.1141,2.8457,2.8385,2.7664,2.8567,3.0923,3.6268,5.6482,2.8398,3.2568,3.2638,3.8739,4.6265,3.585,2.8452,2.835,2.7273,2.9092,2.5859,2.6896,3.16E+09,5.16105
2017-09-05T02:22:40.321Z,45.933,-130.013,3.9338,2.5633,10.3679,4.4569,3.0991,2.8437,2.8326,2.7578,2.8584,3.0784,3.6263,5.7594,2.8374,3.2504,3.2668,3.9353,4.6361,3.5909,2.8374,2.8409,2.7308,2.8802,2.5803,2.711,3.16E+09,5.18395
2017-09-05T02:22:50.318Z,45.933,-130.013,3.9261,2.5663,10.471,4.5007,3.0871,2.842,2.8323,2.7543,2.8577,3.0649,3.6186,5.8633,2.8373,3.2465,3.2632,3.9923,4.616,3.5828,2.8293,2.8448,2.7333,2.8522,2.5739,2.7318,3.16E+09,5.2355
2017-09-05T02:23:00.320Z,45.933,-130.013,3.9132,2.5692,10.6375,4.5569,3.0776,2.8416,2.8426,2.7582,2.8576,3.0516,3.6017,5.9459,2.8398,3.2444,3.2532,4.0459,4.5706,3.5622,2.818,2.8437,2.7367,2.8244,2.5687,2.7814,3.16E+09,5.31875
2017-09-05T02:23:10.319Z,45.933,-130.013,3.9073,2.5723,10.8154,4.6185,3.0636,2.8399,2.8605,2.7682,2.8571,3.0389,3.5877,5.9915,2.8444,3.2437,3.239,4.0892,4.4917,3.5305,2.8032,2.8358,2.7415,2.7967,2.5642,2.8582,3.16E+09,5.4077
2017-09-05T02:23:20.319Z,45.933,-130.013,3.9174,2.5754,10.9785,4.6663,3.0462,2.8369,2.8825,2.7843,2.8566,3.0265,3.5872,5.9951,2.8502,3.2375,3.2213,4.1253,4.3906,3.4879,2.7878,2.8231,2.7486,2.7713,2.5609,2.9472,3.16E+09,5.48925
2017-09-05T02:23:30.318Z,45.933,-130.013,3.9343,2.5782,11.1217,4.7005,3.0211,2.8319,2.9042,2.8046,2.8557,3.0134,3.5973,5.9915,2.8561,3.2266,3.2001,4.1397,4.2784,3.4391,2.7739,2.8095,2.76,2.7478,2.5572,3.0163,3.16E+09,5.56085
2017-09-05T02:23:40.320Z,45.933,-130.013,3.9554,2.5829,11.1821,4.7264,2.9987,2.8266,2.921,2.8233,2.8552,3.0012,3.6015,5.9763,2.8612,3.2218,3.1773,4.1382,4.193,3.3857,2.7607,2.7986,2.7726,2.7271,2.5516,3.0399,3.16E+09,5.59105
2017-09-05T02:23:50.319Z,45.933,-130.013,3.9771,2.5848,11.0912,4.739,2.9783,2.8198,2.9299,2.8353,2.8546,2.9896,3.5969,5.9471,2.8676,3.2222,3.1573,4.1223,4.1786,3.3317,2.7533,2.7943,2.7783,2.7092,2.5459,3.0307,3.16E+09,5.5456
2017-09-05T02:24:00.319Z,45.933,-130.013,3.9882,2.584,10.9495,4.7419,2.9634,2.8134,2.9325,2.8429,2.8529,2.9782,3.6059,5.9179,2.8714,3.2186,3.1422,4.0881,4.1831,3.284,2.7534,2.7964,2.7778,2.704,2.5399,3.0043,3.16E+09,5.47475
2017-09-05T02:24:10.321Z,45.933,-130.013,3.9797,2.5809,10.8916,4.7479,2.9528,2.8087,2.9266,2.8427,2.8507,2.9685,3.644,5.9093,2.8749,3.2071,3.1299,4.0337,4.1797,3.2618,2.7576,2.7994,2.7729,2.7025,2.5347,2.9713,3.16E+09,5.4458
2017-09-05T02:24:20.320Z,45.933,-130.013,3.9617,2.5748,10.9129,4.7658,2.9507,2.8048,2.9171,2.8355,2.8465,2.9583,3.7018,5.8865,2.8785,3.1884,3.1188,3.9643,4.1706,3.276,2.761,2.7993,2.7648,2.6994,2.5291,2.9373,3.16E+09,5.45645
2017-09-05T02:24:30.320Z,45.933,-130.013,3.9408,2.5693,10.9495,4.7798,2.9499,2.8029,2.9026,2.823,2.8432,2.9474,3.7654,5.8222,2.887,3.1664,3.1068,3.8922,4.1642,3.3157,2.7615,2.795,2.7542,2.6915,2.5231,2.9036,3.16E+09,5.47475
2017-09-05T02:24:40.321Z,45.933,-130.013,3.9121,2.5639,10.9799,4.7466,2.9465,2.8046,2.886,2.806,2.8387,2.9385,3.8159,5.7259,2.9007,3.1439,3.0931,3.8193,4.1719,3.3703,2.7619,2.7882,2.742,2.6792,2.517,2.8725,3.16E+09,5.48995
2017-09-05T02:24:50.319Z,45.933,-130.013,3.8835,2.5594,10.9869,4.6737,2.9438,2.806,2.8734,2.7867,2.8343,2.9292,3.8404,5.6201,2.9189,3.119,3.0759,3.7592,4.1603,3.4218,2.7601,2.781,2.7296,2.6683,2.5117,2.8429,3.16E+09,5.49345
2017-09-05T02:25:00.320Z,45.933,-130.013,3.8487,2.5554,10.9908,4.583,2.9401,2.8096,2.8643,2.7668,2.8293,2.9204,3.8497,5.5437,2.937,3.0929,3.0585,3.7094,4.1584,3.4614,2.7558,2.7739,2.7169,2.6637,2.5079,2.8141,3.16E+09,5.4954
2017-09-05T02:25:10.319Z,45.933,-130.013,3.8143,2.5517,10.9802,4.4908,2.9383,2.815,2.8625,2.7483,2.8233,2.9125,3.8473,5.4632,2.9537,3.0668,3.0404,3.6695,4.1602,3.4903,2.7578,2.7686,2.7044,2.667,2.5064,2.7873,3.16E+09,5.4901
2017-09-05T02:25:20.320Z,45.933,-130.013,3.7805,2.5489,10.9805,4.4107,2.9518,2.8233,2.8691,2.7309,2.8179,2.9051,3.8337,5.4408,2.9647,3.0434,3.025,3.6604,4.1798,3.5124,2.771,2.7654,2.6926,2.6805,2.5065,2.7627,3.16E+09,5.49025
2017-09-05T02:25:30.320Z,45.933,-130.013,3.7467,2.5457,11.0193,4.346,2.976,2.8325,2.8739,2.7146,2.8122,2.898,3.8105,5.5338,2.969,3.0247,3.0154,3.6869,4.2442,3.5319,2.7955,2.7653,2.6824,2.6958,2.5094,2.7393,3.16E+09,5.50965
2017-09-05T02:25:40.320Z,45.933,-130.013,3.7188,2.5456,11.0796,4.2931,3.0114,2.8438,2.8704,2.7006,2.8076,2.894,3.7856,5.6724,2.9692,3.0097,3.0096,3.7444,4.2925,3.5398,2.815,2.7682,2.6734,2.7206,2.5139,2.7197,3.16E+09,5.5398
2017-09-05T02:25:50.318Z,45.933,-130.013,3.6956,2.5467,11.1293,4.2525,3.0517,2.8565,2.8599,2.6881,2.8037,2.8901,3.7637,5.7809,2.968,2.9986,3.0128,3.8183,4.3263,3.5487,2.8273,2.7701,2.6664,2.7784,2.5192,2.7037,3.16E+09,5.56465
2017-09-05T02:26:00.320Z,45.933,-130.013,3.6821,2.548,11.1352,4.2249,3.0874,2.8673,2.8456,2.6785,2.7999,2.8875,3.752,5.832,2.964,2.9927,3.0187,3.8745,4.3584,3.577,2.8305,2.7733,2.6609,2.8557,2.523,2.6905,3.16E+09,5.5676
2017-09-05T02:26:10.319Z,45.933,-130.013,3.6736,2.5503,11.1322,4.2139,3.1121,2.8729,2.8362,2.6735,2.7986,2.8859,3.7493,5.8599,2.9584,2.9922,3.0254,3.9095,4.3811,3.6086,2.8253,2.7788,2.6583,2.9331,2.5264,2.6861,3.16E+09,5.5661
2017-09-05T02:26:20.320Z,45.933,-130.013,3.6729,2.5541,11.1748,4.223,3.1242,2.8733,2.8358,2.671,2.798,2.8849,3.7448,5.8931,2.9504,2.9977,3.029,3.928,4.4207,3.6259,2.8167,2.7849,2.6601,2.9908,2.5359,2.7136,3.16E+09,5.5874
2017-09-05T02:26:30.318Z,45.933,-130.013,3.6769,2.5567,11.2009,4.2422,3.125,2.8696,2.8461,2.671,2.7975,2.8846,3.7313,5.8966,2.942,3.0186,3.0285,3.9337,4.4509,3.6246,2.8055,2.7896,2.6633,3.0298,2.5496,2.7708,3.16E+09,5.60045
2017-09-05T02:26:40.320Z,45.933,-130.013,3.6784,2.5603,11.1263,4.2632,3.1163,2.8623,2.8556,2.6734,2.7973,2.8817,3.7099,5.8465,2.9333,3.0817,3.0308,3.9311,4.4393,3.6103,2.7954,2.7922,2.6656,3.0554,2.5662,2.8093,3.16E+09,5.56315
2017-09-05T02:26:50.320Z,45.933,-130.013,3.6838,2.5622,10.978,4.2636,3.1033,2.8558,2.863,2.6884,2.7961,2.8782,3.6826,5.7549,2.9226,3.1753,3.0458,3.9271,4.408,3.5906,2.7863,2.794,2.6678,3.0602,2.5823,2.8199,3.16E+09,5.489
2017-09-05T02:27:00.319Z,45.933,-130.013,3.7055,2.5651,10.7595,4.2412,3.0926,2.8506,2.8694,2.7099,2.7948,2.8738,3.6563,5.6242,2.9122,3.2893,3.0771,3.9005,4.3846,3.5681,2.7803,2.7951,2.669,3.0493,2.5945,2.8163,3.16E+09,5.37975
2017-09-05T02:27:10.320Z,45.933,-130.013,3.7638,2.5671,10.6435,4.2119,3.0871,2.8462,2.8747,2.73,2.793,2.8681,3.6276,5.4995,2.8997,3.4268,3.1235,3.8584,4.3538,3.5401,2.7756,2.7961,2.6748,3.0323,2.6023,2.8293,3.16E+09,5.32175
2017-09-05T02:27:20.320Z,45.933,-130.013,3.8491,2.5694,10.6697,4.1782,3.0795,2.8423,2.8828,2.75,2.7903,2.8627,3.5958,5.43,2.8893,3.5825,3.1815,3.8035,4.3404,3.505,2.7693,2.7988,2.6922,3.0092,2.6077,2.8907,3.16E+09,5.33485
2017-09-05T02:27:30.320Z,45.933,-130.013,3.9375,2.572,10.7621,4.1558,3.0683,2.8396,2.8987,2.769,2.7877,2.856,3.5653,5.4282,2.8759,3.7345,3.2482,3.7456,4.2991,3.462,2.7621,2.8009,2.714,2.9821,2.6131,2.9583,3.16E+09,5.38105
2017-09-05T02:27:40.319Z,45.933,-130.013,4.0216,2.5742,10.8405,4.1561,3.061,2.836,2.9212,2.7821,2.7842,2.8488,3.5385,5.4713,2.8639,3.8634,3.3174,3.6883,4.2836,3.4141,2.754,2.8006,2.7368,2.9576,2.619,2.9989,3.16E+09,5.42025
2017-09-05T02:27:50.320Z,45.933,-130.013,4.1066,2.5777,10.8826,4.1678,3.0595,2.8307,2.947,2.7917,2.7817,2.8433,3.5186,5.5001,2.8525,3.9568,3.3783,3.632,4.2739,3.3631,2.7437,2.7997,2.7535,2.9333,2.622,3.0427,3.16E+09,5.4413
2017-09-05T02:28:00.319Z,45.933,-130.013,4.1843,2.5809,10.8774,4.1829,3.0518,2.8232,2.9724,2.8021,2.7794,2.8362,3.4993,5.493,2.8405,4.0132,3.4232,3.5797,4.2699,3.3105,2.7332,2.7994,2.7659,2.9057,2.6218,3.0987,3.16E+09,5.4387
2017-09-05T02:28:10.318Z,45.933,-130.013,4.2445,2.5841,10.8636,4.2001,3.0399,2.8141,2.989,2.8109,2.7768,2.8286,3.4699,5.4318,2.8292,4.035,3.4537,3.5293,4.2601,3.2574,2.7234,2.7991,2.7764,2.8724,2.618,3.1548,3.16E+09,5.4318
2017-09-05T02:28:20.318Z,45.933,-130.013,4.2864,2.5865,10.8547,4.226,3.0219,2.8048,2.9926,2.8177,2.7737,2.8205,3.4341,5.3161,2.8189,4.0244,3.4734,3.5173,4.2048,3.2049,2.7131,2.8005,2.7897,2.8379,2.6114,3.1917,3.16E+09,5.42735
2017-09-05T02:28:30.320Z,45.933,-130.013,4.322,2.5898,10.8036,4.262,2.9995,2.7958,2.9889,2.821,2.7707,2.8132,3.3937,5.1615,2.81,3.989,3.4834,3.5544,4.1196,3.1528,2.7032,2.7993,2.8057,2.8038,2.6025,3.2192,3.16E+09,5.4018
2017-09-05T02:28:40.319Z,45.933,-130.013,4.3488,2.5952,10.6844,4.3043,2.9724,2.7849,2.9849,2.8219,2.7686,2.8044,3.3522,4.9901,2.801,3.934,3.4855,3.5999,4.0204,3.1019,2.6929,2.7934,2.8211,2.7721,2.5943,3.2591,3.16E+09,5.3422
2017-09-05T02:28:50.318Z,45.933,-130.013,4.3513,2.6008,10.4764,4.3476,2.9463,2.7748,2.9801,2.8216,2.7661,2.7967,3.31,4.8183,2.7964,3.8694,3.4775,3.6251,3.9135,3.054,2.6821,2.7841,2.8337,2.7443,2.5855,3.2932,3.16E+09,5.2382
2017-09-05T02:29:00.320Z,45.933,-130.013,4.3337,2.6067,10.1508,4.3967,2.9232,2.7647,2.9717,2.8184,2.764,2.7884,3.2741,4.6551,2.7962,3.8004,3.4609,3.6331,3.8113,3.0079,2.6714,2.7764,2.8429,2.7179,2.5774,3.3095,3.16E+09,5.0754
2017-09-05T02:29:10.319Z,45.933,-130.013,4.3025,2.6138,9.8295,4.449,2.9057,2.7553,2.9629,2.8145,2.7617,2.7803,3.2552,4.5199,2.8016,3.73,3.4375,3.6338,3.7145,2.9643,2.6616,2.7717,2.8531,2.694,2.5699,3.3278,3.16E+09,4.91475
2017-09-05T02:29:20.319Z,45.933,-130.013,4.2637,2.6203,9.6648,4.487,2.8946,2.747,2.9566,2.8145,2.7599,2.772,3.2572,4.4188,2.8107,3.6602,3.4098,3.6385,3.6294,2.9255,2.6527,2.7662,2.8604,2.6724,2.563,3.3509,3.16E+09,4.8324
2017-09-05T02:29:30.318Z,45.933,-130.013,4.2264,2.6272,9.5725,4.5015,2.8846,2.742,2.9494,2.8161,2.7585,2.7628,3.2658,4.3235,2.8221,3.5948,3.3785,3.6681,3.5576,2.8892,2.644,2.7595,2.8661,2.6534,2.5564,3.3763,3.16E+09,4.78625
2017-09-05T02:29:40.318Z,45.933,-130.013,4.1949,2.6347,9.405,4.5116,2.8761,2.7386,2.9439,2.8186,2.7587,2.7555,3.2711,4.2264,2.8352,3.5355,3.3472,3.7061,3.489,2.8555,2.6341,2.7499,2.871,2.6357,2.5493,3.3994,3.16E+09,4.7025
2017-09-05T02:29:50.321Z,45.933,-130.013,4.1652,2.644,9.1742,4.5362,2.8676,2.7381,2.9428,2.8245,2.7599,2.7484,3.2661,4.136,2.8484,3.4811,3.314,3.7454,3.4235,2.8243,2.6263,2.7372,2.8742,2.6194,2.5434,3.4008,3.16E+09,4.5871
2017-09-05T02:30:00.318Z,45.933,-130.013,4.1401,2.6522,9.0328,4.5659,2.8589,2.7406,2.9493,2.8355,2.762,2.7415,3.2585,4.0989,2.8628,3.432,3.2817,3.7768,3.3654,2.7983,2.6191,2.723,2.8734,2.6037,2.535,3.3841,3.16E+09,4.5164
2017-09-05T02:30:10.320Z,45.933,-130.013,4.1229,2.6592,9.0667,4.5811,2.8551,2.7453,2.9646,2.8505,2.7654,2.7352,3.2688,4.0919,2.8777,3.3883,3.2505,3.7977,3.3362,2.7923,2.6108,2.7068,2.8687,2.5891,2.5269,3.3754,3.16E+09,4.53335
2017-09-05T02:30:20.320Z,45.933,-130.013,4.103,2.6673,9.1783,4.5735,2.8552,2.7557,2.9934,2.8653,2.7717,2.7305,3.2907,4.1646,2.8921,3.3504,3.2192,3.8264,3.316,2.8077,2.6021,2.6896,2.8621,2.575,2.5186,3.3666,3.16E+09,4.58915
2017-09-05T02:30:30.320Z,45.933,-130.013,4.075,2.6742,9.2855,4.5564,2.8579,2.7685,3.0279,2.8759,2.782,2.7264,3.3046,4.2628,2.904,3.3185,3.1899,3.8974,3.3,2.8266,2.5935,2.6721,2.8552,2.5621,2.5107,3.3639,3.16E+09,4.64275
2017-09-05T02:30:40.319Z,45.933,-130.013,4.0386,2.6797,9.3897,4.5458,2.8626,2.7818,3.0501,2.8839,2.7947,2.7242,3.3098,4.3027,2.9133,3.2903,3.1612,3.9758,3.2824,2.8386,2.585,2.6551,2.8479,2.5503,2.5037,3.3587,3.16E+09,4.69485
2017-09-05T02:30:50.320Z,45.933,-130.013,4.0045,2.6826,9.4922,4.5554,2.8659,2.7973,3.0616,2.8921,2.8108,2.7217,3.323,4.3403,2.9214,3.2633,3.1333,4.0529,3.259,2.8408,2.577,2.6389,2.8433,2.5398,2.4983,3.3355,3.16E+09,4.7461
2017-09-05T02:31:00.320Z,45.933,-130.013,3.9757,2.6855,9.5896,4.5853,2.8724,2.8113,3.0629,2.8996,2.8298,2.7189,3.3518,4.3474,2.9275,3.2417,3.1071,4.1197,3.2273,2.8423,2.569,2.6265,2.842,2.5299,2.4954,3.2956,3.16E+09,4.7948
2017-09-05T02:31:10.320Z,45.933,-130.013,3.9583,2.6854,9.6989,4.631,2.8786,2.823,3.0581,2.9084,2.8513,2.7161,3.375,4.3722,2.9356,3.2219,3.0805,4.1687,3.1848,2.8495,2.5622,2.6216,2.8439,2.5229,2.4919,3.2469,3.16E+09,4.84945
2017-09-05T02:31:20.319Z,45.933,-130.013,3.9463,2.683,9.857,4.6688,2.8855,2.8335,3.0483,2.9185,2.8739,2.7133,3.3821,4.4808,2.9451,3.2013,3.054,4.2204,3.1473,2.8569,2.5562,2.6264,2.8427,2.5154,2.4902,3.1971,3.16E+09,4.9285
2017-09-05T02:31:30.319Z,45.933,-130.013,3.9342,2.6795,10.0697,4.6923,2.8933,2.8427,3.037,2.9255,2.8951,2.711,3.3814,4.6126,2.9548,3.1848,3.0304,4.2949,3.1162,2.863,2.5517,2.6407,2.8394,2.5096,2.4888,3.1562,3.16E+09,5.03485
2017-09-05T02:31:40.319Z,45.933,-130.013,3.9232,2.6743,10.2769,4.7115,2.8992,2.8508,3.0226,2.9275,2.9156,2.7085,3.3753,4.7409,2.9656,3.1711,3.0089,4.3755,3.0929,2.8709,2.5467,2.6606,2.8337,2.5053,2.4894,3.1309,3.16E+09,5.13845
2017-09-05T02:31:50.321Z,45.933,-130.013,3.9088,2.6687,10.4654,4.7374,2.902,2.858,3.0082,2.9245,2.9339,2.7053,3.3622,4.7962,2.9775,3.1605,2.991,4.4391,3.0958,2.8798,2.543,2.6817,2.828,2.5015,2.4946,3.1031,3.16E+09,5.2327
2017-09-05T02:32:00.320Z,45.933,-130.013,3.8878,2.6637,10.6124,4.7398,2.902,2.8641,2.9973,2.9184,2.9502,2.7032,3.3501,4.7764,2.9933,3.147,2.9742,4.4861,3.1291,2.8831,2.5395,2.7021,2.8211,2.5009,2.5016,3.0701,3.16E+09,5.3062
2017-09-05T02:32:10.318Z,45.933,-130.013,3.8611,2.6585,10.7073,4.7005,2.905,2.8675,2.9924,2.9101,2.9633,2.7006,3.3455,4.7507,3.0098,3.1343,2.9603,4.5149,3.1906,2.8787,2.5372,2.7211,2.8125,2.4992,2.5077,3.036,3.16E+09,5.35365
2017-09-05T02:32:20.319Z,45.933,-130.013,3.8397,2.6534,10.8098,4.6252,2.9142,2.8695,2.9919,2.8986,2.9749,2.6982,3.3503,4.8047,3.0316,3.1312,2.9471,4.527,3.2531,2.8674,2.5344,2.7373,2.8074,2.4995,2.5127,3.0065,3.16E+09,5.4049
2017-09-05T02:32:30.319Z,45.933,-130.013,3.8242,2.6484,10.9316,4.5447,2.9281,2.8708,2.9914,2.8862,2.9832,2.6965,3.3623,4.8912,3.0558,3.1387,2.9337,4.5528,3.3365,2.8512,2.5326,2.7498,2.8095,2.4998,2.5168,2.9978,3.16E+09,5.4658
2017-09-05T02:32:40.319Z,45.933,-130.013,3.8106,2.6457,11.0279,4.485,2.9428,2.8716,2.9899,2.8789,2.9891,2.6959,3.3697,4.9835,3.0809,3.1497,2.9201,4.5645,3.4121,2.8326,2.5312,2.7591,2.8268,2.5009,2.5205,3.0186,3.16E+09,5.51395
2017-09-05T02:32:50.319Z,45.933,-130.013,3.8105,2.6426,11.1117,4.4472,2.9526,2.873,2.992,2.8734,2.9945,2.6942,3.3639,5.0842,3.1059,3.161,2.9078,4.5592,3.4943,2.812,2.53,2.7645,2.8539,2.5017,2.5243,3.0526,3.16E+09,5.55585
2017-09-05T02:33:00.320Z,45.933,-130.013,3.8182,2.6431,11.2559,4.4329,2.9572,2.8716,3.0027,2.8741,2.9969,2.6931,3.351,5.2264,3.1281,3.1717,2.896,4.532,3.6133,2.7926,2.5282,2.7674,2.8825,2.5027,2.5289,3.0975,3.16E+09,5.62795
2017-09-05T02:33:10.320Z,45.933,-130.013,3.8223,2.6433,11.4347,4.4343,2.9596,2.8673,3.0184,2.8806,2.9976,2.6919,3.3404,5.4235,3.1443,3.1818,2.887,4.4832,3.7507,2.7744,2.5271,2.7742,2.9052,2.5046,2.5338,3.1636,3.16E+09,5.71735
2017-09-05T02:33:20.319Z,45.933,-130.013,3.822,2.6446,11.6611,4.4315,2.9644,2.8598,3.0342,2.8932,2.9957,2.6903,3.3276,5.6383,3.1537,3.1915,2.8805,4.4208,3.8615,2.7622,2.5262,2.7852,2.9272,2.5049,2.5413,3.2425,3.16E+09,5.83055
2017-09-05T02:33:30.319Z,45.933,-130.013,3.8255,2.6461,11.8582,4.4138,2.9718,2.8512,3.0533,2.9009,2.9934,2.6878,3.3179,5.8174,3.1574,3.2088,2.8801,4.3503,3.941,2.7635,2.5273,2.8022,2.9534,2.5059,2.5528,3.3085,3.16E+09,5.9291
